id_employe,nom,prenom,poste,nom_departement,date_embauche,date_depart,salaire,statut,cohorte_embauche,anciennete_annees,score_moyen,categorie_performance
1333,Nom_1333,Prenom_1333,RH,Op̩rations,2023-03-04,,2785,Actif,2023,3.37,68.2,Faible
1366,Nom_1366,Prenom_1366,RH,Op̩rations,2019-01-15,,844,Actif,2019,7.5,80.5,Eleve
1373,Nom_1373,Prenom_1373,Developpeur,Op̩rations,2021-04-23,,1073,Actif,2021,5.23,74.8,Moyen
1383,Nom_1383,Prenom_1383,Developpeur,Op̩rations,2019-03-10,,942,Actif,2019,7.35,75.7,Moyen
1395,Nom_1395,Prenom_1395,RH,Op̩rations,2019-12-29,,3332,Actif,2019,6.55,76.1,Moyen
1401,Nom_1401,Prenom_1401,Analyste,Op̩rations,2022-05-18,,872,Actif,2022,4.16,76.2,Moyen
1402,Nom_1402,Prenom_1402,Analyste,Op̩rations,2021-09-11,,998,Actif,2021,4.85,82.7,Eleve
1416,Nom_1416,Prenom_1416,Manager,Op̩rations,2022-02-03,,1534,Actif,2022,4.45,70.4,Faible
1422,Nom_1422,Prenom_1422,Manager,Op̩rations,2019-02-20,,1531,Actif,2019,7.4,81.6,Eleve
1435,Nom_1435,Prenom_1435,Analyste,Op̩rations,2023-07-04,,2190,Actif,2023,3.04,80.3,Eleve
1461,Nom_1461,Prenom_1461,Developpeur,Op̩rations,2022-05-18,2023-12-31,3178,Parti,2022,1.62,81.6,Eleve
1468,Nom_1468,Prenom_1468,RH,Op̩rations,2021-08-12,,2694,Actif,2021,4.93,75.7,Moyen
1,Nom_1,Prenom_1,Analyste,Juridique,2020-04-11,,3500,Actif,2020,6.26,65.9,Faible
2,Nom_2,Prenom_2,Finance,Juridique,2022-05-23,,4429,Actif,2022,4.15,77.0,Eleve
8,Nom_8,Prenom_8,Finance,Juridique,2021-05-21,,1445,Actif,2021,5.16,70.3,Faible
17,Nom_17,Prenom_17,Analyste,Juridique,2021-03-16,,4411,Actif,2021,5.34,81.3,Eleve
32,Nom_32,Prenom_32,Finance,Juridique,2020-05-25,,2748,Actif,2020,6.14,73.0,Moyen
58,Nom_58,Prenom_58,RH,Juridique,2019-08-30,,3479,Actif,2019,6.88,71.3,Faible
64,Nom_64,Prenom_64,Finance,Juridique,2019-04-02,,3346,Actif,2019,7.29,78.1,Eleve
76,Nom_76,Prenom_76,Finance,Juridique,2021-10-22,,3282,Actif,2021,4.73,68.3,Faible
85,Nom_85,Prenom_85,Analyste,Juridique,2020-12-30,,3598,Actif,2020,5.54,76.2,Moyen
91,Nom_91,Prenom_91,Finance,Juridique,2021-03-26,,4977,Actif,2021,5.31,70.6,Faible
114,Nom_114,Prenom_114,Finance,Juridique,2019-01-15,,1049,Actif,2019,7.5,68.4,Faible
126,Nom_126,Prenom_126,Finance,Juridique,2023-08-26,,3418,Actif,2023,2.89,79.5,Eleve
130,Nom_130,Prenom_130,RH,Juridique,2023-12-02,,1019,Actif,2023,2.62,76.7,Eleve
136,Nom_136,Prenom_136,Manager,Juridique,2019-05-15,2022-12-14,3574,Parti,2019,3.58,71.5,Faible
142,Nom_142,Prenom_142,Finance,Juridique,2020-05-17,2023-11-15,4356,Parti,2020,3.5,71.2,Faible
144,Nom_144,Prenom_144,Manager,Juridique,2023-05-17,,4445,Actif,2023,3.17,65.7,Faible
159,Nom_159,Prenom_159,Analyste,Juridique,2020-05-17,,4078,Actif,2020,6.17,74.6,Moyen
163,Nom_163,Prenom_163,Developpeur,Juridique,2021-03-05,,4049,Actif,2021,5.37,73.0,Moyen
178,Nom_178,Prenom_178,Manager,Juridique,2023-10-24,,2030,Actif,2023,2.73,66.7,Faible
187,Nom_187,Prenom_187,Finance,Juridique,2020-06-08,,4548,Actif,2020,6.11,72.6,Faible
191,Nom_191,Prenom_191,Analyste,Juridique,2022-01-14,,2340,Actif,2022,4.5,75.9,Moyen
198,Nom_198,Prenom_198,Manager,Juridique,2020-10-07,,2903,Actif,2020,5.77,72.3,Faible
215,Nom_215,Prenom_215,Developpeur,Juridique,2022-07-30,,4271,Actif,2022,3.96,78.5,Eleve
222,Nom_222,Prenom_222,Developpeur,Juridique,2020-12-10,2026-01-14,3650,Parti,2020,5.1,75.6,Moyen
228,Nom_228,Prenom_228,Analyste,Juridique,2022-06-02,,4304,Actif,2022,4.12,74.8,Moyen
231,Nom_231,Prenom_231,RH,Juridique,2020-10-25,,2058,Actif,2020,5.72,69.4,Faible
233,Nom_233,Prenom_233,Developpeur,Juridique,2023-08-23,2024-02-27,1314,Parti,2023,0.51,71.2,Faible
242,Nom_242,Prenom_242,Analyste,Juridique,2022-07-15,,3058,Actif,2022,4.01,77.1,Eleve
246,Nom_246,Prenom_246,Finance,Juridique,2022-02-10,,4062,Actif,2022,4.43,78.0,Eleve
249,Nom_249,Prenom_249,Developpeur,Juridique,2021-08-09,,3627,Actif,2021,4.94,76.6,Eleve
250,Nom_250,Prenom_250,Manager,Juridique,2022-01-09,,3017,Actif,2022,4.52,68.5,Faible
255,Nom_255,Prenom_255,Finance,Juridique,2019-08-08,,4026,Actif,2019,6.94,74.7,Moyen
257,Nom_257,Prenom_257,Manager,Juridique,2021-05-04,2024-12-11,3124,Parti,2021,3.61,77.0,Eleve
271,Nom_271,Prenom_271,Finance,Juridique,2021-04-15,,4988,Actif,2021,5.25,72.4,Faible
272,Nom_272,Prenom_272,Analyste,Juridique,2023-01-02,,3277,Actif,2023,3.54,72.3,Faible
283,Nom_283,Prenom_283,Analyste,Juridique,2021-09-08,,889,Actif,2021,4.85,79.9,Eleve
293,Nom_293,Prenom_293,Manager,Juridique,2022-10-04,,4682,Actif,2022,3.78,70.2,Faible
306,Nom_306,Prenom_306,Finance,Juridique,2021-07-17,,2057,Actif,2021,5.0,81.4,Eleve
313,Nom_313,Prenom_313,Analyste,Juridique,2020-04-17,,4656,Actif,2020,6.25,79.2,Eleve
322,Nom_322,Prenom_322,Developpeur,Juridique,2020-09-15,,4945,Actif,2020,5.83,78.5,Eleve
343,Nom_343,Prenom_343,Manager,Juridique,2019-06-01,,3957,Actif,2019,7.13,74.8,Moyen
344,Nom_344,Prenom_344,RH,Juridique,2019-02-23,,4387,Actif,2019,7.39,68.3,Faible
348,Nom_348,Prenom_348,Analyste,Juridique,2020-08-09,,4766,Actif,2020,5.94,75.3,Moyen
355,Nom_355,Prenom_355,Manager,Juridique,2022-02-09,,3300,Actif,2022,4.43,75.3,Moyen
370,Nom_370,Prenom_370,Developpeur,Juridique,2023-05-23,2027-06-04,1487,Parti,2023,4.03,73.4,Moyen
390,Nom_390,Prenom_390,Analyste,Juridique,2019-02-07,,4579,Actif,2019,7.44,77.7,Eleve
393,Nom_393,Prenom_393,RH,Juridique,2020-07-16,,3335,Actif,2020,6.0,77.6,Eleve
401,Nom_401,Prenom_401,Manager,Juridique,2023-06-21,2024-02-17,2430,Parti,2023,0.66,73.2,Moyen
402,Nom_402,Prenom_402,Developpeur,Juridique,2019-10-11,,4003,Actif,2019,6.77,77.3,Eleve
414,Nom_414,Prenom_414,Manager,Juridique,2023-03-16,,1519,Actif,2023,3.34,79.6,Eleve
422,Nom_422,Prenom_422,Manager,Juridique,2020-06-01,,3753,Actif,2020,6.12,69.9,Faible
425,Nom_425,Prenom_425,Developpeur,Juridique,2021-11-26,,1148,Actif,2021,4.64,71.0,Faible
433,Nom_433,Prenom_433,Developpeur,Juridique,2020-11-30,,3486,Actif,2020,5.63,75.6,Moyen
440,Nom_440,Prenom_440,Analyste,Juridique,2022-03-30,2027-07-07,3779,Parti,2022,5.27,74.1,Moyen
444,Nom_444,Prenom_444,Developpeur,Juridique,2019-01-18,,3929,Actif,2019,7.49,77.3,Eleve
500,Nom_500,Prenom_500,RH,Juridique,2019-05-30,2022-04-30,4724,Parti,2019,2.92,73.2,Moyen
508,Nom_508,Prenom_508,Developpeur,Juridique,2023-12-12,,2768,Actif,2023,2.6,79.7,Eleve
537,Nom_537,Prenom_537,Analyste,Juridique,2023-08-10,,2761,Actif,2023,2.93,71.4,Faible
562,Nom_562,Prenom_562,Developpeur,Juridique,2023-06-13,,1986,Actif,2023,3.09,78.3,Eleve
578,Nom_578,Prenom_578,Developpeur,Juridique,2021-09-23,,4014,Actif,2021,4.81,78.1,Eleve
589,Nom_589,Prenom_589,Manager,Juridique,2021-10-08,,1270,Actif,2021,4.77,81.5,Eleve
611,Nom_611,Prenom_611,Manager,Juridique,2021-01-31,,1159,Actif,2021,5.46,67.4,Faible
615,Nom_615,Prenom_615,Manager,Juridique,2021-02-07,,2425,Actif,2021,5.44,71.5,Faible
628,Nom_628,Prenom_628,RH,Juridique,2021-05-01,,2436,Actif,2021,5.21,77.6,Eleve
635,Nom_635,Prenom_635,Developpeur,Juridique,2020-11-21,,4917,Actif,2020,5.65,68.6,Faible
642,Nom_642,Prenom_642,Developpeur,Juridique,2021-12-02,,1456,Actif,2021,4.62,75.0,Moyen
676,Nom_676,Prenom_676,Analyste,Juridique,2021-01-30,,2891,Actif,2021,5.46,77.3,Eleve
682,Nom_682,Prenom_682,Analyste,Juridique,2021-01-08,,4837,Actif,2021,5.52,71.1,Faible
683,Nom_683,Prenom_683,RH,Juridique,2023-09-09,,1951,Actif,2023,2.85,74.8,Moyen
710,Nom_710,Prenom_710,Analyste,Juridique,2021-11-08,,1222,Actif,2021,4.69,72.6,Faible
712,Nom_712,Prenom_712,RH,Juridique,2023-06-24,,3510,Actif,2023,3.06,73.8,Moyen
724,Nom_724,Prenom_724,Analyste,Juridique,2021-04-30,,4654,Actif,2021,5.21,82.3,Eleve
727,Nom_727,Prenom_727,Finance,Juridique,2019-05-24,,2564,Actif,2019,7.15,76.3,Moyen
728,Nom_728,Prenom_728,Manager,Juridique,2021-06-03,,2025,Actif,2021,5.12,77.3,Eleve
731,Nom_731,Prenom_731,Analyste,Juridique,2020-01-31,,3471,Actif,2020,6.46,74.7,Moyen
748,Nom_748,Prenom_748,RH,Juridique,2022-05-31,,1772,Actif,2022,4.13,78.9,Eleve
760,Nom_760,Prenom_760,Analyste,Juridique,2021-08-11,,4925,Actif,2021,4.93,79.1,Eleve
761,Nom_761,Prenom_761,Developpeur,Juridique,2020-05-06,,3771,Actif,2020,6.2,77.4,Eleve
772,Nom_772,Prenom_772,RH,Juridique,2021-03-05,,2157,Actif,2021,5.37,74.4,Moyen
776,Nom_776,Prenom_776,Finance,Juridique,2019-01-29,,2601,Actif,2019,7.46,87.3,Eleve
778,Nom_778,Prenom_778,Analyste,Juridique,2022-12-16,,2420,Actif,2022,3.58,78.6,Eleve
783,Nom_783,Prenom_783,Analyste,Juridique,2022-09-27,,3866,Actif,2022,3.8,71.4,Faible
784,Nom_784,Prenom_784,Analyste,Juridique,2020-05-14,,1583,Actif,2020,6.17,81.9,Eleve
793,Nom_793,Prenom_793,RH,Juridique,2022-12-09,,875,Actif,2022,3.6,77.3,Eleve
809,Nom_809,Prenom_809,RH,Juridique,2023-07-20,,3643,Actif,2023,2.99,72.0,Faible
826,Nom_826,Prenom_826,Analyste,Juridique,2021-04-03,,4769,Actif,2021,5.29,75.5,Moyen
833,Nom_833,Prenom_833,Finance,Juridique,2020-11-15,,2881,Actif,2020,5.67,78.8,Eleve
847,Nom_847,Prenom_847,Finance,Juridique,2023-04-05,,2673,Actif,2023,3.28,74.5,Moyen
853,Nom_853,Prenom_853,RH,Juridique,2023-03-30,,2777,Actif,2023,3.3,74.3,Moyen
859,Nom_859,Prenom_859,Manager,Juridique,2022-07-06,,1289,Actif,2022,4.03,79.5,Eleve
865,Nom_865,Prenom_865,Manager,Juridique,2021-01-05,,2430,Actif,2021,5.53,73.7,Moyen
869,Nom_869,Prenom_869,Developpeur,Juridique,2021-08-29,,929,Actif,2021,4.88,73.7,Moyen
876,Nom_876,Prenom_876,Developpeur,Juridique,2020-11-06,,2976,Actif,2020,5.69,74.7,Moyen
884,Nom_884,Prenom_884,Finance,Juridique,2021-05-18,,3454,Actif,2021,5.16,77.3,Eleve
891,Nom_891,Prenom_891,Finance,Juridique,2022-05-09,,3378,Actif,2022,4.19,81.5,Eleve
896,Nom_896,Prenom_896,RH,Juridique,2021-01-21,2021-11-26,994,Parti,2021,0.85,82.9,Eleve
898,Nom_898,Prenom_898,Developpeur,Juridique,2021-06-27,2022-12-10,3642,Parti,2021,1.45,73.8,Moyen
911,Nom_911,Prenom_911,Manager,Juridique,2022-06-19,2027-06-18,2069,Parti,2022,5.0,77.8,Eleve
912,Nom_912,Prenom_912,RH,Juridique,2022-06-28,,2060,Actif,2022,4.05,79.4,Eleve
920,Nom_920,Prenom_920,Analyste,Juridique,2019-05-26,,3352,Actif,2019,7.14,73.1,Moyen
942,Nom_942,Prenom_942,Finance,Juridique,2020-12-09,2021-08-03,1919,Parti,2020,0.65,74.1,Moyen
947,Nom_947,Prenom_947,Analyste,Juridique,2021-09-23,,2223,Actif,2021,4.81,71.2,Faible
949,Nom_949,Prenom_949,Manager,Juridique,2020-11-07,,3975,Actif,2020,5.69,74.9,Moyen
979,Nom_979,Prenom_979,Developpeur,Juridique,2019-09-25,,4661,Actif,2019,6.81,78.6,Eleve
994,Nom_994,Prenom_994,Analyste,Juridique,2020-07-31,2021-11-08,928,Parti,2020,1.27,74.6,Moyen
998,Nom_998,Prenom_998,Analyste,Juridique,2022-12-16,,2876,Actif,2022,3.58,69.9,Faible
1005,Nom_1005,Prenom_1005,Finance,Juridique,2021-03-08,,4885,Actif,2021,5.36,75.9,Moyen
1033,Nom_1033,Prenom_1033,RH,Juridique,2020-06-29,,3749,Actif,2020,6.05,69.7,Faible
1034,Nom_1034,Prenom_1034,Developpeur,Juridique,2023-12-03,,1741,Actif,2023,2.62,76.8,Eleve
1042,Nom_1042,Prenom_1042,Developpeur,Juridique,2019-04-21,,4188,Actif,2019,7.24,68.3,Faible
1066,Nom_1066,Prenom_1066,Finance,Juridique,2023-01-29,2027-06-28,1720,Parti,2023,4.41,77.3,Eleve
1069,Nom_1069,Prenom_1069,Analyste,Juridique,2020-06-17,,3181,Actif,2020,6.08,69.7,Faible
1086,Nom_1086,Prenom_1086,RH,Juridique,2019-08-02,,1992,Actif,2019,6.96,76.7,Eleve
1095,Nom_1095,Prenom_1095,Developpeur,Juridique,2021-11-15,,1712,Actif,2021,4.67,72.9,Moyen
1096,Nom_1096,Prenom_1096,RH,Juridique,2021-03-14,,1443,Actif,2021,5.34,70.2,Faible
1097,Nom_1097,Prenom_1097,Manager,Juridique,2022-07-04,,1301,Actif,2022,4.04,72.2,Faible
1101,Nom_1101,Prenom_1101,Developpeur,Juridique,2023-09-12,2024-09-13,4636,Parti,2023,1.0,69.7,Faible
1116,Nom_1116,Prenom_1116,RH,Juridique,2020-11-29,2023-05-13,2101,Parti,2020,2.45,67.6,Faible
1122,Nom_1122,Prenom_1122,RH,Juridique,2021-07-07,,1241,Actif,2021,5.03,76.1,Moyen
1124,Nom_1124,Prenom_1124,Finance,Juridique,2019-12-29,2021-09-18,3446,Parti,2019,1.72,74.3,Moyen
1139,Nom_1139,Prenom_1139,Manager,Juridique,2022-06-08,,2069,Actif,2022,4.11,80.7,Eleve
1143,Nom_1143,Prenom_1143,Developpeur,Juridique,2021-03-22,,2364,Actif,2021,5.32,67.6,Faible
1147,Nom_1147,Prenom_1147,Finance,Juridique,2022-05-20,,3988,Actif,2022,4.16,71.6,Faible
1153,Nom_1153,Prenom_1153,Developpeur,Juridique,2019-04-19,2021-06-03,1958,Parti,2019,2.12,77.6,Eleve
1157,Nom_1157,Prenom_1157,Analyste,Juridique,2019-04-21,,2009,Actif,2019,7.24,76.5,Eleve
1167,Nom_1167,Prenom_1167,Developpeur,Juridique,2020-09-04,,2390,Actif,2020,5.86,76.2,Moyen
1170,Nom_1170,Prenom_1170,Developpeur,Juridique,2022-07-29,,1023,Actif,2022,3.97,75.7,Moyen
1171,Nom_1171,Prenom_1171,Manager,Juridique,2022-09-05,,1019,Actif,2022,3.86,69.0,Faible
1201,Nom_1201,Prenom_1201,RH,Juridique,2020-07-01,2025-09-15,2514,Parti,2020,5.21,78.6,Eleve
1214,Nom_1214,Prenom_1214,Manager,Juridique,2020-05-18,,4279,Actif,2020,6.16,77.0,Eleve
1222,Nom_1222,Prenom_1222,RH,Juridique,2021-11-15,,4856,Actif,2021,4.67,71.8,Faible
1244,Nom_1244,Prenom_1244,Analyste,Juridique,2023-03-15,,3328,Actif,2023,3.34,76.4,Eleve
1250,Nom_1250,Prenom_1250,RH,Juridique,2019-01-10,,2341,Actif,2019,7.52,74.8,Moyen
1270,Nom_1270,Prenom_1270,Finance,Juridique,2023-05-24,,1798,Actif,2023,3.15,78.0,Eleve
1271,Nom_1271,Prenom_1271,RH,Juridique,2019-11-14,,2251,Actif,2019,6.67,71.2,Faible
1280,Nom_1280,Prenom_1280,Developpeur,Juridique,2022-08-12,,1498,Actif,2022,3.93,77.9,Eleve
1285,Nom_1285,Prenom_1285,Manager,Juridique,2023-12-08,,3997,Actif,2023,2.61,74.1,Moyen
1292,Nom_1292,Prenom_1292,Developpeur,Juridique,2022-04-03,,4879,Actif,2022,4.29,72.3,Faible
1304,Nom_1304,Prenom_1304,Analyste,Juridique,2020-02-06,2024-04-17,2912,Parti,2020,4.19,71.2,Faible
1317,Nom_1317,Prenom_1317,Analyste,Juridique,2020-10-26,,3959,Actif,2020,5.72,72.8,Moyen
1320,Nom_1320,Prenom_1320,Developpeur,Juridique,2021-10-03,,3187,Actif,2021,4.79,68.1,Faible
1327,Nom_1327,Prenom_1327,Manager,Juridique,2023-07-28,,4048,Actif,2023,2.97,76.1,Moyen
1337,Nom_1337,Prenom_1337,RH,Juridique,2022-08-05,,2981,Actif,2022,3.95,79.4,Eleve
1343,Nom_1343,Prenom_1343,RH,Juridique,2020-07-03,2024-07-20,2477,Parti,2020,4.05,70.8,Faible
1349,Nom_1349,Prenom_1349,RH,Juridique,2021-08-08,,2707,Actif,2021,4.94,68.8,Faible
1361,Nom_1361,Prenom_1361,RH,Juridique,2021-03-25,,4786,Actif,2021,5.31,72.3,Faible
1363,Nom_1363,Prenom_1363,Finance,Juridique,2019-08-04,,2671,Actif,2019,6.95,67.9,Faible
1368,Nom_1368,Prenom_1368,Manager,Juridique,2023-07-30,,2314,Actif,2023,2.97,71.1,Faible
1369,Nom_1369,Prenom_1369,Finance,Juridique,2022-07-08,,3398,Actif,2022,4.02,69.1,Faible
1380,Nom_1380,Prenom_1380,Manager,Juridique,2022-08-08,,2211,Actif,2022,3.94,71.3,Faible
1406,Nom_1406,Prenom_1406,RH,Juridique,2021-04-07,2023-04-08,1590,Parti,2021,2.0,76.6,Eleve
1408,Nom_1408,Prenom_1408,Analyste,Juridique,2023-01-23,,2631,Actif,2023,3.48,79.2,Eleve
1414,Nom_1414,Prenom_1414,Developpeur,Juridique,2021-06-06,,3044,Actif,2021,5.11,73.3,Moyen
1430,Nom_1430,Prenom_1430,Manager,Juridique,2023-11-28,2024-06-21,2015,Parti,2023,0.56,78.7,Eleve
1442,Nom_1442,Prenom_1442,Developpeur,Juridique,2020-01-06,,3717,Actif,2020,6.53,75.2,Moyen
1464,Nom_1464,Prenom_1464,Finance,Juridique,2019-12-13,,2107,Actif,2019,6.59,67.3,Faible
1469,Nom_1469,Prenom_1469,Manager,Juridique,2021-05-25,,2611,Actif,2021,5.14,74.0,Moyen
1482,Nom_1482,Prenom_1482,RH,Juridique,2021-09-29,,2554,Actif,2021,4.8,71.8,Faible
1488,Nom_1488,Prenom_1488,Finance,Juridique,2021-08-24,,3422,Actif,2021,4.9,72.9,Moyen
1496,Nom_1496,Prenom_1496,Analyste,Juridique,2020-04-20,,1171,Actif,2020,6.24,78.8,Eleve
1498,Nom_1498,Prenom_1498,Manager,Juridique,2023-09-21,,915,Actif,2023,2.82,73.1,Moyen
7,Nom_7,Prenom_7,Analyste,Direction G̩n̩rale,2022-01-28,,1284,Actif,2022,4.47,79.3,Eleve
16,Nom_16,Prenom_16,RH,Direction G̩n̩rale,2022-12-08,,2536,Actif,2022,3.61,74.0,Moyen
27,Nom_27,Prenom_27,Developpeur,Direction G̩n̩rale,2021-01-17,,3805,Actif,2021,5.49,72.9,Moyen
34,Nom_34,Prenom_34,Analyste,Direction G̩n̩rale,2023-02-08,2028-03-12,2720,Parti,2023,5.09,69.2,Faible
42,Nom_42,Prenom_42,Analyste,Direction G̩n̩rale,2020-07-16,,3772,Actif,2020,6.0,77.1,Eleve
49,Nom_49,Prenom_49,Finance,Direction G̩n̩rale,2020-10-08,,2576,Actif,2020,5.77,73.5,Moyen
60,Nom_60,Prenom_60,RH,Direction G̩n̩rale,2022-10-01,2027-02-11,4704,Parti,2022,4.36,71.5,Faible
61,Nom_61,Prenom_61,Developpeur,Direction G̩n̩rale,2020-07-18,,1304,Actif,2020,6.0,73.1,Moyen
69,Nom_69,Prenom_69,Manager,Direction G̩n̩rale,2020-05-23,,4284,Actif,2020,6.15,72.8,Moyen
82,Nom_82,Prenom_82,Analyste,Direction G̩n̩rale,2023-02-09,,3381,Actif,2023,3.43,71.8,Faible
94,Nom_94,Prenom_94,Manager,Direction G̩n̩rale,2023-01-25,2024-04-18,1331,Parti,2023,1.23,73.7,Moyen
123,Nom_123,Prenom_123,Analyste,Direction G̩n̩rale,2023-03-03,,4226,Actif,2023,3.37,80.7,Eleve
133,Nom_133,Prenom_133,RH,Direction G̩n̩rale,2021-10-14,,4313,Actif,2021,4.76,77.8,Eleve
150,Nom_150,Prenom_150,Finance,Direction G̩n̩rale,2023-04-20,,3375,Actif,2023,3.24,71.8,Faible
153,Nom_153,Prenom_153,RH,Direction G̩n̩rale,2020-09-04,,1754,Actif,2020,5.86,66.6,Faible
162,Nom_162,Prenom_162,Manager,Direction G̩n̩rale,2021-05-20,,3361,Actif,2021,5.16,72.0,Faible
186,Nom_186,Prenom_186,Manager,Direction G̩n̩rale,2021-11-25,,1568,Actif,2021,4.64,76.1,Moyen
218,Nom_218,Prenom_218,Manager,Direction G̩n̩rale,2021-08-30,,3306,Actif,2021,4.88,73.3,Moyen
226,Nom_226,Prenom_226,Manager,Direction G̩n̩rale,2019-11-14,,1719,Actif,2019,6.67,75.2,Moyen
285,Nom_285,Prenom_285,Analyste,Direction G̩n̩rale,2021-01-21,,3820,Actif,2021,5.48,73.1,Moyen
317,Nom_317,Prenom_317,Finance,Direction G̩n̩rale,2023-06-23,2024-05-24,1894,Parti,2023,0.92,72.7,Faible
320,Nom_320,Prenom_320,Manager,Direction G̩n̩rale,2019-05-24,2020-10-19,1562,Parti,2019,1.41,82.0,Eleve
336,Nom_336,Prenom_336,Analyste,Direction G̩n̩rale,2022-06-10,,4934,Actif,2022,4.1,71.7,Faible
341,Nom_341,Prenom_341,Analyste,Direction G̩n̩rale,2022-02-28,2024-09-18,2948,Parti,2022,2.55,76.0,Moyen
365,Nom_365,Prenom_365,Finance,Direction G̩n̩rale,2022-04-01,,1790,Actif,2022,4.29,82.4,Eleve
367,Nom_367,Prenom_367,Finance,Direction G̩n̩rale,2021-08-14,,1025,Actif,2021,4.92,74.3,Moyen
388,Nom_388,Prenom_388,Manager,Direction G̩n̩rale,2021-01-19,,3759,Actif,2021,5.49,70.2,Faible
394,Nom_394,Prenom_394,Manager,Direction G̩n̩rale,2020-03-13,,2732,Actif,2020,6.34,78.5,Eleve
397,Nom_397,Prenom_397,Manager,Direction G̩n̩rale,2019-01-27,,2832,Actif,2019,7.47,79.6,Eleve
418,Nom_418,Prenom_418,Developpeur,Direction G̩n̩rale,2019-06-07,,2853,Actif,2019,7.11,72.9,Moyen
436,Nom_436,Prenom_436,Analyste,Direction G̩n̩rale,2019-07-10,,3347,Actif,2019,7.02,75.3,Moyen
443,Nom_443,Prenom_443,Developpeur,Direction G̩n̩rale,2019-05-08,,2796,Actif,2019,7.19,64.9,Faible
461,Nom_461,Prenom_461,Developpeur,Direction G̩n̩rale,2021-02-23,,4157,Actif,2021,5.39,75.2,Moyen
482,Nom_482,Prenom_482,Finance,Direction G̩n̩rale,2020-05-26,,2088,Actif,2020,6.14,74.2,Moyen
484,Nom_484,Prenom_484,RH,Direction G̩n̩rale,2020-10-15,,2606,Actif,2020,5.75,69.0,Faible
489,Nom_489,Prenom_489,Manager,Direction G̩n̩rale,2022-10-09,2026-12-03,2490,Parti,2022,4.15,69.3,Faible
491,Nom_491,Prenom_491,Developpeur,Direction G̩n̩rale,2023-12-29,2025-09-29,4103,Parti,2023,1.75,71.1,Faible
493,Nom_493,Prenom_493,Developpeur,Direction G̩n̩rale,2021-05-03,2023-10-07,1682,Parti,2021,2.43,77.6,Eleve
516,Nom_516,Prenom_516,Manager,Direction G̩n̩rale,2023-05-15,,1670,Actif,2023,3.17,75.3,Moyen
519,Nom_519,Prenom_519,Analyste,Direction G̩n̩rale,2019-01-05,,1829,Actif,2019,7.53,77.2,Eleve
539,Nom_539,Prenom_539,RH,Direction G̩n̩rale,2019-04-30,,3456,Actif,2019,7.21,75.8,Moyen
563,Nom_563,Prenom_563,Developpeur,Direction G̩n̩rale,2020-05-02,,4564,Actif,2020,6.21,73.2,Moyen
568,Nom_568,Prenom_568,Developpeur,Direction G̩n̩rale,2020-12-04,,928,Actif,2020,5.62,76.8,Eleve
572,Nom_572,Prenom_572,Finance,Direction G̩n̩rale,2021-05-10,,4770,Actif,2021,5.19,72.0,Faible
607,Nom_607,Prenom_607,Manager,Direction G̩n̩rale,2022-01-28,2024-05-05,4732,Parti,2022,2.27,80.3,Eleve
608,Nom_608,Prenom_608,RH,Direction G̩n̩rale,2021-03-12,,4068,Actif,2021,5.35,68.6,Faible
620,Nom_620,Prenom_620,Finance,Direction G̩n̩rale,2021-03-02,,3304,Actif,2021,5.37,71.2,Faible
657,Nom_657,Prenom_657,Analyste,Direction G̩n̩rale,2020-08-27,,4901,Actif,2020,5.89,72.6,Faible
661,Nom_661,Prenom_661,Developpeur,Direction G̩n̩rale,2020-02-22,,4403,Actif,2020,6.4,79.0,Eleve
688,Nom_688,Prenom_688,Manager,Direction G̩n̩rale,2019-04-06,,986,Actif,2019,7.28,70.3,Faible
689,Nom_689,Prenom_689,Developpeur,Direction G̩n̩rale,2023-08-15,,2107,Actif,2023,2.92,64.3,Faible
714,Nom_714,Prenom_714,Manager,Direction G̩n̩rale,2020-03-20,,3197,Actif,2020,6.32,78.4,Eleve
715,Nom_715,Prenom_715,Finance,Direction G̩n̩rale,2022-06-10,,2775,Actif,2022,4.1,69.2,Faible
744,Nom_744,Prenom_744,Analyste,Direction G̩n̩rale,2021-12-01,,4851,Actif,2021,4.62,81.6,Eleve
746,Nom_746,Prenom_746,Developpeur,Direction G̩n̩rale,2021-07-23,,3606,Actif,2021,4.98,67.3,Faible
751,Nom_751,Prenom_751,Developpeur,Direction G̩n̩rale,2022-04-01,,1398,Actif,2022,4.29,71.5,Faible
767,Nom_767,Prenom_767,Developpeur,Direction G̩n̩rale,2023-08-04,2027-09-15,4361,Parti,2023,4.11,73.6,Moyen
813,Nom_813,Prenom_813,RH,Direction G̩n̩rale,2020-03-31,,4534,Actif,2020,6.29,73.6,Moyen
816,Nom_816,Prenom_816,Analyste,Direction G̩n̩rale,2022-10-16,,3995,Actif,2022,3.75,77.6,Eleve
